,date,Province_State,Confirmed,Deaths,Recovered,Active
3252,2020-05-07,Missouri,9581,449.0,0.0,9132.0
3253,2020-05-07,Montana,456,16.0,0.0,440.0
3254,2020-05-07,Nebraska,7334,91.0,0.0,7243.0
3255,2020-05-07,Nevada,5855,297.0,0.0,5558.0
3256,2020-05-07,New Hampshire,2843,114.0,0.0,2729.0
3257,2020-05-07,New Jersey,133991,8807.0,0.0,125184.0
3258,2020-05-07,New Mexico,4493,172.0,0.0,4321.0
3259,2020-05-07,New York,327469,26144.0,0.0,301325.0
3260,2020-05-07,North Carolina,13540,513.0,0.0,13027.0
3261,2020-05-07,North Dakota,1371,31.0,0.0,1340.0
3262,2020-05-07,Northern Mariana Islands,15,2.0,0.0,13.0
3263,2020-05-07,Ohio,22131,1271.0,0.0,20860.0
3264,2020-05-07,Oklahoma,4330,260.0,0.0,4070.0
3265,2020-05-07,Oregon,2989,121.0,0.0,2868.0
3266,2020-05-07,Pennsylvania,55956,3589.0,0.0,52367.0
3267,2020-05-07,Puerto Rico,2031,102.0,0.0,1929.0
3268,2020-05-07,Recovered,0,0.0,195036.0,-195036.0
3269,2020-05-07,Rhode Island,10530,388.0,0.0,10142.0
3270,2020-05-07,South Carolina,7142,316.0,0.0,6826.0
3271,2020-05-07,South Dakota,2906,31.0,0.0,2875.0
3272,2020-05-07,Tennessee,14096,238.0,0.0,13858.0
3273,2020-05-07,Texas,36036,985.0,0.0,35051.0
3274,2020-05-07,Utah,5724,61.0,0.0,5663.0
3275,2020-05-07,Vermont,916,53.0,0.0,863.0
3276,2020-05-07,Virgin Islands,66,4.0,0.0,62.0
3277,2020-05-07,Virginia,21570,769.0,0.0,20801.0
3278,2020-05-07,Washington,16231,891.0,0.0,15340.0
3279,2020-05-07,West Virginia,1287,51.0,0.0,1236.0
3280,2020-05-07,Wisconsin,9215,374.0,0.0,8841.0
3281,2020-05-07,Wyoming,635,7.0,0.0,628.0
3282,2020-05-08,Alabama,9385,383.0,0.0,9002.0
3283,2020-05-08,Alaska,377,10.0,0.0,367.0
3284,2020-05-08,Arizona,10526,517.0,0.0,10009.0
3285,2020-05-08,Arkansas,3747,88.0,0.0,3659.0
3286,2020-05-08,California,63779,2613.0,0.0,61166.0
3287,2020-05-08,Colorado,18827,960.0,0.0,17867.0
3288,2020-05-08,Connecticut,32411,2874.0,0.0,29537.0
3289,2020-05-08,Delaware,6111,213.0,0.0,5898.0
3290,2020-05-08,District of Columbia,5899,304.0,0.0,5595.0
3291,2020-05-08,Florida,39199,1669.0,0.0,37530.0
3292,2020-05-08,Georgia,32181,1400.0,0.0,30781.0
3293,2020-05-08,Grand Princess,103,3.0,0.0,100.0
3294,2020-05-08,Guam,151,5.0,0.0,146.0
3295,2020-05-08,Hawaii,629,17.0,0.0,612.0
3296,2020-05-08,Idaho,2178,67.0,0.0,2111.0
3297,2020-05-08,Illinois,73760,3241.0,0.0,70519.0
3298,2020-05-08,Indiana,23146,1447.0,0.0,21699.0
3299,2020-05-08,Iowa,11457,243.0,0.0,11214.0
3300,2020-05-08,Kansas,6667,168.0,0.0,6499.0
3301,2020-05-08,Kentucky,6288,298.0,0.0,5990.0
3302,2020-05-08,Louisiana,30855,2227.0,0.0,28628.0
3303,2020-05-08,Maine,1374,63.0,0.0,1311.0
3304,2020-05-08,Maryland,30485,1560.0,0.0,28925.0
3305,2020-05-08,Massachusetts,75333,4702.0,0.0,70631.0
3306,2020-05-08,Michigan,46386,4399.0,0.0,41987.0
3307,2020-05-08,Minnesota,10088,534.0,0.0,9554.0
3308,2020-05-08,Mississippi,9090,409.0,0.0,8681.0
3309,2020-05-08,Missouri,9733,483.0,0.0,9250.0
3310,2020-05-08,Montana,458,16.0,0.0,442.0
3311,2020-05-08,Nebraska,7818,90.0,0.0,7728.0
3312,2020-05-08,Nevada,5920,294.0,0.0,5626.0
3313,2020-05-08,New Hampshire,2947,121.0,0.0,2826.0
3314,2020-05-08,New Jersey,135840,8960.0,0.0,126880.0
3315,2020-05-08,New Mexico,4673,181.0,0.0,4492.0
3316,2020-05-08,New York,330407,26243.0,0.0,304164.0
3317,2020-05-08,North Carolina,14006,530.0,0.0,13476.0
3318,2020-05-08,North Dakota,1425,33.0,0.0,1392.0
3319,2020-05-08,Northern Mariana Islands,15,2.0,0.0,13.0
3320,2020-05-08,Ohio,23016,1306.0,0.0,21710.0
3321,2020-05-08,Oklahoma,4424,266.0,0.0,4158.0
3322,2020-05-08,Oregon,3068,124.0,0.0,2944.0
3323,2020-05-08,Pennsylvania,57371,3715.0,0.0,53656.0
3324,2020-05-08,Puerto Rico,2156,107.0,0.0,2049.0
3325,2020-05-08,Recovered,0,0.0,198993.0,-198993.0
3326,2020-05-08,Rhode Island,10779,399.0,0.0,10380.0
3327,2020-05-08,South Carolina,7367,320.0,0.0,7047.0
3328,2020-05-08,South Dakota,3145,31.0,0.0,3114.0
3329,2020-05-08,Tennessee,14441,242.0,0.0,14199.0
3330,2020-05-08,Texas,37246,1025.0,0.0,36221.0
3331,2020-05-08,Utah,5919,61.0,0.0,5858.0
3332,2020-05-08,Vermont,919,53.0,0.0,866.0
3333,2020-05-08,Virgin Islands,68,4.0,0.0,64.0
3334,2020-05-08,Virginia,22342,812.0,0.0,21530.0
3335,2020-05-08,Washington,16388,905.0,0.0,15483.0
3336,2020-05-08,West Virginia,1323,52.0,0.0,1271.0
3337,2020-05-08,Wisconsin,9590,384.0,0.0,9206.0
3338,2020-05-08,Wyoming,644,7.0,0.0,637.0
3339,2020-05-09,Alabama,9668,390.0,0.0,9278.0
3340,2020-05-09,Alaska,378,10.0,0.0,368.0
3341,2020-05-09,Arizona,10960,532.0,0.0,10428.0
3342,2020-05-09,Arkansas,3747,88.0,0.0,3659.0
3343,2020-05-09,California,66558,2687.0,0.0,63871.0
3344,2020-05-09,Colorado,19375,967.0,0.0,18408.0
3345,2020-05-09,Connecticut,32984,2932.0,0.0,30052.0
3346,2020-05-09,Delaware,6277,221.0,0.0,6056.0
3347,2020-05-09,District of Columbia,6102,311.0,0.0,5791.0
3348,2020-05-09,Florida,40001,1715.0,0.0,38286.0
3349,2020-05-09,Georgia,32588,1403.0,0.0,31185.0
3350,2020-05-09,Grand Princess,103,3.0,0.0,100.0
3351,2020-05-09,Guam,151,5.0,0.0,146.0
3352,2020-05-09,Hawaii,631,17.0,0.0,614.0
3353,2020-05-09,Idaho,2205,67.0,0.0,2138.0
3354,2020-05-09,Illinois,76085,3349.0,0.0,72736.0
3355,2020-05-09,Indiana,23732,1490.0,0.0,22242.0
3356,2020-05-09,Iowa,11671,252.0,0.0,11419.0
3357,2020-05-09,Kansas,6829,174.0,0.0,6655.0
3358,2020-05-09,Kentucky,6440,304.0,0.0,6136.0
3359,2020-05-09,Louisiana,31417,2267.0,0.0,29150.0
3360,2020-05-09,Maine,1408,64.0,0.0,1344.0
3361,2020-05-09,Maryland,31534,1614.0,0.0,29920.0
3362,2020-05-09,Massachusetts,76743,4840.0,0.0,71903.0
3363,2020-05-09,Michigan,46815,4530.0,0.0,42285.0
3364,2020-05-09,Minnesota,10790,558.0,0.0,10232.0
3365,2020-05-09,Mississippi,9378,421.0,0.0,8957.0
3366,2020-05-09,Missouri,9911,494.0,0.0,9417.0
3367,2020-05-09,Montana,458,16.0,0.0,442.0
3368,2020-05-09,Nebraska,8093,90.0,0.0,8003.0
3369,2020-05-09,Nevada,6171,313.0,0.0,5858.0
3370,2020-05-09,New Hampshire,3011,131.0,0.0,2880.0
3371,2020-05-09,New Jersey,137397,9116.0,0.0,128281.0
3372,2020-05-09,New Mexico,4778,191.0,0.0,4587.0
3373,2020-05-09,New York,333122,26612.0,0.0,306510.0
3374,2020-05-09,North Carolina,14478,551.0,0.0,13927.0
3375,2020-05-09,North Dakota,1464,35.0,0.0,1429.0
3376,2020-05-09,Northern Mariana Islands,16,2.0,0.0,14.0
3377,2020-05-09,Ohio,23697,1331.0,0.0,22366.0
3378,2020-05-09,Oklahoma,4490,270.0,0.0,4220.0
3379,2020-05-09,Oregon,3160,127.0,0.0,3033.0
3380,2020-05-09,Pennsylvania,58560,3779.0,0.0,54781.0
3381,2020-05-09,Puerto Rico,2173,108.0,0.0,2065.0
3382,2020-05-09,Recovered,0,0.0,212534.0,-212534.0
3383,2020-05-09,Rhode Island,10989,418.0,0.0,10571.0
3384,2020-05-09,South Carolina,7531,330.0,0.0,7201.0
3385,2020-05-09,South Dakota,3393,34.0,0.0,3359.0
3386,2020-05-09,Tennessee,14768,242.0,0.0,14526.0
3387,2020-05-09,Texas,38394,1066.0,0.0,37328.0
3388,2020-05-09,Utah,6103,66.0,0.0,6037.0
3389,2020-05-09,Vermont,921,53.0,0.0,868.0
3390,2020-05-09,Virgin Islands,68,4.0,0.0,64.0
3391,2020-05-09,Virginia,23196,827.0,0.0,22369.0
3392,2020-05-09,Washington,16674,921.0,0.0,15753.0
3393,2020-05-09,West Virginia,1323,52.0,0.0,1271.0
3394,2020-05-09,Wisconsin,9939,398.0,0.0,9541.0
3395,2020-05-09,Wyoming,653,7.0,0.0,646.0
3396,2020-05-10,Alabama,9889,393.0,0.0,9496.0
3397,2020-05-10,Alaska,379,10.0,0.0,369.0
3398,2020-05-10,Arizona,11119,536.0,0.0,10583.0
3399,2020-05-10,Arkansas,4012,91.0,0.0,3921.0
3400,2020-05-10,California,67600,2716.0,0.0,64884.0
3401,2020-05-10,Colorado,19703,971.0,0.0,18732.0
3402,2020-05-10,Connecticut,33554,2967.0,0.0,30587.0
3403,2020-05-10,Delaware,6277,221.0,0.0,6056.0
3404,2020-05-10,District of Columbia,6272,323.0,0.0,5949.0
3405,2020-05-10,Florida,40596,1721.0,0.0,38875.0
3406,2020-05-10,Georgia,33580,1406.0,0.0,32174.0
3407,2020-05-10,Grand Princess,103,3.0,0.0,100.0
3408,2020-05-10,Guam,151,5.0,0.0,146.0
3409,2020-05-10,Hawaii,632,17.0,0.0,615.0
3410,2020-05-10,Idaho,2230,67.0,0.0,2163.0
3411,2020-05-10,Illinois,77741,3406.0,0.0,74335.0
3412,2020-05-10,Indiana,24126,1508.0,0.0,22618.0
3413,2020-05-10,Iowa,11959,265.0,0.0,11694.0
3414,2020-05-10,Kansas,6951,174.0,0.0,6777.0
3415,2020-05-10,Kentucky,6440,304.0,0.0,6136.0
3416,2020-05-10,Louisiana,31600,2286.0,0.0,29314.0
3417,2020-05-10,Maine,1436,64.0,0.0,1372.0
3418,2020-05-10,Maryland,32587,1644.0,0.0,30943.0
3419,2020-05-10,Massachusetts,77793,4979.0,0.0,72814.0
3420,2020-05-10,Michigan,47182,4555.0,0.0,42627.0
3421,2020-05-10,Minnesota,11271,578.0,0.0,10693.0
3422,2020-05-10,Mississippi,9501,430.0,0.0,9071.0
3423,2020-05-10,Missouri,10068,503.0,0.0,9565.0
3424,2020-05-10,Montana,458,16.0,0.0,442.0
3425,2020-05-10,Nebraska,8171,90.0,0.0,8081.0
3426,2020-05-10,Nevada,6120,310.0,0.0,5810.0
3427,2020-05-10,New Hampshire,3071,133.0,0.0,2938.0
3428,2020-05-10,New Jersey,138754,9256.0,0.0,129498.0
3429,2020-05-10,New Mexico,4863,200.0,0.0,4663.0
3430,2020-05-10,New York,335395,26641.0,0.0,308754.0
3431,2020-05-10,North Carolina,14938,564.0,0.0,14374.0
3432,2020-05-10,North Dakota,1491,35.0,0.0,1456.0
3433,2020-05-10,Northern Mariana Islands,16,2.0,0.0,14.0
3434,2020-05-10,Ohio,24081,1341.0,0.0,22740.0
3435,2020-05-10,Oklahoma,4589,272.0,0.0,4317.0
3436,2020-05-10,Oregon,3228,127.0,0.0,3101.0
3437,2020-05-10,Pennsylvania,59939,3806.0,0.0,56133.0
3438,2020-05-10,Puerto Rico,2198,111.0,0.0,2087.0
3439,2020-05-10,Recovered,0,0.0,216169.0,-216169.0
3440,2020-05-10,Rhode Island,11274,422.0,0.0,10852.0
3441,2020-05-10,South Carolina,7653,331.0,0.0,7322.0
3442,2020-05-10,South Dakota,3517,34.0,0.0,3483.0
3443,2020-05-10,Tennessee,14985,243.0,0.0,14742.0
3444,2020-05-10,Texas,39258,1094.0,0.0,38164.0
3445,2020-05-10,Utah,6251,67.0,0.0,6184.0
3446,2020-05-10,Vermont,927,53.0,0.0,874.0
3447,2020-05-10,Virgin Islands,69,4.0,0.0,65.0
3448,2020-05-10,Virginia,24081,839.0,0.0,23242.0
3449,2020-05-10,Washington,16891,931.0,0.0,15960.0
3450,2020-05-10,West Virginia,1360,54.0,0.0,1306.0
3451,2020-05-10,Wisconsin,10219,400.0,0.0,9819.0
3452,2020-05-10,Wyoming,662,7.0,0.0,655.0
3453,2020-05-11,Alabama,10164,403.0,0.0,9761.0
3454,2020-05-11,Alaska,379,10.0,0.0,369.0
3455,2020-05-11,Arizona,11383,542.0,0.0,10841.0
3456,2020-05-11,Arkansas,4043,94.0,0.0,3949.0
3457,2020-05-11,California,69329,2779.0,0.0,66550.0
3458,2020-05-11,Colorado,19879,987.0,0.0,18892.0
3459,2020-05-11,Connecticut,33765,3008.0,0.0,30757.0
3460,2020-05-11,Delaware,6565,225.0,0.0,6340.0
3461,2020-05-11,District of Columbia,6389,328.0,0.0,6061.0
3462,2020-05-11,Florida,40982,1735.0,0.0,39247.0
3463,2020-05-11,Georgia,34002,1444.0,0.0,32558.0
3464,2020-05-11,Grand Princess,103,3.0,0.0,100.0
3465,2020-05-11,Guam,151,5.0,0.0,146.0
3466,2020-05-11,Hawaii,634,17.0,0.0,617.0
3467,2020-05-11,Idaho,2260,70.0,0.0,2190.0
3468,2020-05-11,Illinois,79007,3459.0,0.0,75548.0
3469,2020-05-11,Indiana,24627,1540.0,0.0,23087.0
3470,2020-05-11,Iowa,12373,271.0,0.0,12102.0
3471,2020-05-11,Kansas,7159,180.0,0.0,6979.0
3472,2020-05-11,Kentucky,6677,311.0,0.0,6366.0
3473,2020-05-11,Louisiana,31815,2308.0,0.0,29507.0
3474,2020-05-11,Maine,1462,65.0,0.0,1397.0
3475,2020-05-11,Maryland,33373,1683.0,0.0,31690.0
3476,2020-05-11,Massachusetts,78462,5108.0,0.0,73354.0
3477,2020-05-11,Michigan,47552,4584.0,0.0,42968.0
3478,2020-05-11,Minnesota,11799,591.0,0.0,11208.0
3479,2020-05-11,Mississippi,9674,435.0,0.0,9239.0
3480,2020-05-11,Missouri,10157,514.0,0.0,9643.0
3481,2020-05-11,Montana,459,16.0,0.0,443.0
3482,2020-05-11,Nebraska,8407,98.0,0.0,8309.0
3483,2020-05-11,Nevada,6152,312.0,0.0,5840.0
3484,2020-05-11,New Hampshire,3160,133.0,0.0,3027.0
3485,2020-05-11,New Jersey,140206,9340.0,0.0,130866.0
3486,2020-05-11,New Mexico,5069,208.0,0.0,4861.0
3487,2020-05-11,New York,337055,26988.0,0.0,310067.0
3488,2020-05-11,North Carolina,15274,575.0,0.0,14699.0
3489,2020-05-11,North Dakota,1518,36.0,0.0,1482.0
3490,2020-05-11,Northern Mariana Islands,19,2.0,0.0,17.0
3491,2020-05-11,Ohio,24777,1357.0,0.0,23420.0
3492,2020-05-11,Oklahoma,4613,274.0,0.0,4339.0
3493,2020-05-11,Oregon,3286,130.0,0.0,3156.0
3494,2020-05-11,Pennsylvania,60459,3832.0,0.0,56627.0
3495,2020-05-11,Puerto Rico,2256,113.0,0.0,2143.0
3496,2020-05-11,Recovered,0,0.0,232733.0,-232733.0
3497,2020-05-11,Rhode Island,11450,430.0,0.0,11020.0
3498,2020-05-11,South Carolina,7792,346.0,0.0,7446.0
3499,2020-05-11,South Dakota,3614,34.0,0.0,3580.0
3500,2020-05-11,Tennessee,15544,251.0,0.0,15293.0
3501,2020-05-11,Texas,40555,1117.0,0.0,39438.0
3502,2020-05-11,Utah,6362,68.0,0.0,6294.0
3503,2020-05-11,Vermont,926,53.0,0.0,873.0
3504,2020-05-11,Virgin Islands,69,5.0,0.0,64.0
3505,2020-05-11,Virginia,25070,850.0,0.0,24220.0
3506,2020-05-11,Washington,17122,945.0,0.0,16177.0
3507,2020-05-11,West Virginia,1366,54.0,0.0,1312.0
3508,2020-05-11,Wisconsin,10418,409.0,0.0,10009.0
3509,2020-05-11,Wyoming,669,7.0,0.0,662.0
3510,2020-05-12,Alabama,10464,435.0,0.0,10029.0
3511,2020-05-12,Alaska,383,10.0,0.0,373.0
3512,2020-05-12,Arizona,11736,562.0,0.0,11174.0
3513,2020-05-12,Arkansas,4164,95.0,0.0,4069.0
3514,2020-05-12,California,70978,2879.0,0.0,68099.0
3515,2020-05-12,Colorado,20157,1010.0,0.0,19147.0
3516,2020-05-12,Connecticut,34333,3041.0,0.0,31292.0
3517,2020-05-12,Delaware,6741,237.0,0.0,6504.0
3518,2020-05-12,District of Columbia,6485,336.0,0.0,6149.0
3519,2020-05-12,Florida,41923,1779.0,0.0,40144.0
3520,2020-05-12,Georgia,34924,1498.0,0.0,33426.0
3521,2020-05-12,Grand Princess,103,3.0,0.0,100.0
3522,2020-05-12,Guam,152,5.0,0.0,147.0
3523,2020-05-12,Hawaii,635,17.0,0.0,618.0
3524,2020-05-12,Idaho,2293,69.0,0.0,2224.0
3525,2020-05-12,Illinois,83021,3601.0,0.0,79420.0
3526,2020-05-12,Indiana,25127,1578.0,0.0,23549.0
3527,2020-05-12,Iowa,12912,289.0,0.0,12623.0
3528,2020-05-12,Kansas,7240,184.0,0.0,7056.0
3529,2020-05-12,Kentucky,6853,321.0,0.0,6532.0
3530,2020-05-12,Louisiana,32050,2347.0,0.0,29703.0
3531,2020-05-12,Maine,1477,65.0,0.0,1412.0
3532,2020-05-12,Maryland,34061,1756.0,0.0,32305.0
3533,2020-05-12,Massachusetts,79332,5141.0,0.0,74191.0
3534,2020-05-12,Michigan,48021,4674.0,0.0,43347.0
3535,2020-05-12,Minnesota,12494,614.0,0.0,11880.0
3536,2020-05-12,Mississippi,9908,457.0,0.0,9451.0
3537,2020-05-12,Missouri,10269,529.0,0.0,9740.0
3538,2020-05-12,Montana,461,16.0,0.0,445.0
3539,2020-05-12,Nebraska,8532,100.0,0.0,8432.0
3540,2020-05-12,Nevada,6313,321.0,0.0,5992.0
3541,2020-05-12,New Hampshire,3239,142.0,0.0,3097.0
3542,2020-05-12,New Jersey,140917,9531.0,0.0,131386.0
3543,2020-05-12,New Mexico,5212,219.0,0.0,4993.0
3544,2020-05-12,New York,338485,27284.0,0.0,311201.0
3545,2020-05-12,North Carolina,15622,600.0,0.0,15022.0
3546,2020-05-12,North Dakota,1571,38.0,0.0,1533.0
3547,2020-05-12,Northern Mariana Islands,19,2.0,0.0,17.0
3548,2020-05-12,Ohio,25250,1436.0,0.0,23814.0
3549,2020-05-12,Oklahoma,4732,278.0,0.0,4454.0
3550,2020-05-12,Oregon,3358,130.0,0.0,3228.0
3551,2020-05-12,Pennsylvania,61310,3914.0,0.0,57396.0
3552,2020-05-12,Puerto Rico,2299,114.0,0.0,2185.0
3553,2020-05-12,Recovered,0,0.0,230287.0,-230287.0
3554,2020-05-12,Rhode Island,11614,444.0,0.0,11170.0
3555,2020-05-12,South Carolina,7927,355.0,0.0,7572.0
3556,2020-05-12,South Dakota,3663,39.0,0.0,3624.0
3557,2020-05-12,Tennessee,16111,266.0,0.0,15845.0
3558,2020-05-12,Texas,41432,1146.0,0.0,40286.0
3559,2020-05-12,Utah,6432,73.0,0.0,6359.0
3560,2020-05-12,Vermont,927,53.0,0.0,874.0
3561,2020-05-12,Virgin Islands,69,6.0,0.0,63.0
3562,2020-05-12,Virginia,25800,892.0,0.0,24908.0
3563,2020-05-12,Washington,17330,962.0,0.0,16368.0
3564,2020-05-12,West Virginia,1378,58.0,0.0,1320.0
3565,2020-05-12,Wisconsin,10611,418.0,0.0,10193.0
3566,2020-05-12,Wyoming,675,7.0,0.0,668.0
3567,2020-05-13,Alabama,10700,450.0,0.0,10250.0
3568,2020-05-13,Alaska,383,10.0,0.0,373.0
3569,2020-05-13,Arizona,12216,595.0,0.0,11621.0
3570,2020-05-13,Arkansas,4236,97.0,0.0,4139.0
3571,2020-05-13,California,72798,2957.0,0.0,69841.0
3572,2020-05-13,Colorado,20475,1062.0,0.0,19413.0
3573,2020-05-13,Connecticut,34855,3125.0,0.0,31730.0
3574,2020-05-13,Delaware,6952,247.0,0.0,6705.0
3575,2020-05-13,District of Columbia,6584,350.0,0.0,6234.0
3576,2020-05-13,Florida,42402,1827.0,0.0,40575.0
3577,2020-05-13,Georgia,35427,1517.0,0.0,33910.0
3578,2020-05-13,Grand Princess,103,3.0,0.0,100.0
3579,2020-05-13,Guam,152,5.0,0.0,147.0
3580,2020-05-13,Hawaii,638,17.0,0.0,621.0
3581,2020-05-13,Idaho,2293,69.0,0.0,2224.0
3582,2020-05-13,Illinois,84694,3792.0,0.0,80902.0
3583,2020-05-13,Indiana,25473,1619.0,0.0,23854.0
3584,2020-05-13,Iowa,13289,306.0,0.0,12983.0
3585,2020-05-13,Kansas,7518,188.0,0.0,7330.0
3586,2020-05-13,Kentucky,6853,321.0,0.0,6532.0
3587,2020-05-13,Louisiana,32662,2381.0,0.0,30281.0
3588,2020-05-13,Maine,1515,66.0,0.0,1449.0
3589,2020-05-13,Maryland,34812,1809.0,0.0,33003.0
3590,2020-05-13,Massachusetts,80497,5315.0,0.0,75182.0
3591,2020-05-13,Michigan,48391,4714.0,0.0,43677.0
3592,2020-05-13,Minnesota,12917,638.0,0.0,12279.0
3593,2020-05-13,Mississippi,10090,465.0,0.0,9625.0
3594,2020-05-13,Missouri,10404,551.0,0.0,9853.0
3595,2020-05-13,Montana,462,16.0,0.0,446.0
3596,2020-05-13,Nebraska,8912,103.0,0.0,8809.0
3597,2020-05-13,Nevada,6476,331.0,0.0,6145.0
3598,2020-05-13,New Hampshire,3299,150.0,0.0,3149.0
3599,2020-05-13,New Jersey,141560,9714.0,0.0,131846.0
3600,2020-05-13,New Mexico,5364,231.0,0.0,5133.0
3601,2020-05-13,New York,340661,27477.0,0.0,313184.0
3602,2020-05-13,North Carolina,16352,625.0,0.0,15727.0
3603,2020-05-13,North Dakota,1647,40.0,0.0,1607.0
3604,2020-05-13,Northern Mariana Islands,19,2.0,0.0,17.0
3605,2020-05-13,Ohio,25721,1483.0,0.0,24238.0
3606,2020-05-13,Oklahoma,4858,278.0,0.0,4580.0
3607,2020-05-13,Oregon,3416,134.0,0.0,3282.0
3608,2020-05-13,Pennsylvania,62101,4094.0,0.0,58007.0
3609,2020-05-13,Puerto Rico,2329,115.0,0.0,2214.0
3610,2020-05-13,Recovered,0,0.0,243430.0,-243430.0
3611,2020-05-13,Rhode Island,11835,462.0,0.0,11373.0
3612,2020-05-13,South Carolina,8030,362.0,0.0,7668.0
3613,2020-05-13,South Dakota,3732,39.0,0.0,3693.0
3614,2020-05-13,Tennessee,16370,273.0,0.0,16097.0
3615,2020-05-13,Texas,43020,1172.0,0.0,41848.0
3616,2020-05-13,Utah,6620,75.0,0.0,6545.0
3617,2020-05-13,Vermont,929,53.0,0.0,876.0
3618,2020-05-13,Virgin Islands,69,6.0,0.0,63.0
3619,2020-05-13,Virginia,26746,928.0,0.0,25818.0
3620,2020-05-13,Washington,17512,974.0,0.0,16538.0
3621,2020-05-13,West Virginia,1398,58.0,0.0,1340.0
3622,2020-05-13,Wisconsin,10902,421.0,0.0,10481.0
3623,2020-05-13,Wyoming,688,7.0,0.0,681.0
3624,2020-05-14,Alabama,11101,473.0,0.0,10628.0
3625,2020-05-14,Alaska,383,10.0,0.0,373.0
3626,2020-05-14,Arizona,12674,624.0,0.0,12050.0
3627,2020-05-14,Arkansas,4366,98.0,0.0,4268.0
3628,2020-05-14,California,74871,3052.0,0.0,71819.0
3629,2020-05-14,Colorado,20838,1086.0,0.0,19752.0
3630,2020-05-14,Connecticut,35464,3219.0,0.0,32245.0
3631,2020-05-14,Delaware,7223,260.0,0.0,6963.0
3632,2020-05-14,District of Columbia,6736,358.0,0.0,6378.0
3633,2020-05-14,Florida,43210,1875.0,0.0,41335.0
3634,2020-05-14,Georgia,35977,1545.0,0.0,34432.0
3635,2020-05-14,Grand Princess,103,3.0,0.0,100.0
3636,2020-05-14,Guam,152,5.0,0.0,147.0
3637,2020-05-14,Hawaii,637,17.0,0.0,620.0
3638,2020-05-14,Idaho,2351,72.0,0.0,2279.0
3639,2020-05-14,Illinois,87937,3928.0,0.0,84009.0
3640,2020-05-14,Indiana,26053,1646.0,0.0,24407.0
3641,2020-05-14,Iowa,13675,318.0,0.0,13357.0
3642,2020-05-14,Kansas,7705,189.0,0.0,7516.0
3643,2020-05-14,Kentucky,7225,328.0,0.0,6897.0
3644,2020-05-14,Louisiana,33489,2417.0,0.0,31072.0
3645,2020-05-14,Maine,1565,69.0,0.0,1496.0
3646,2020-05-14,Maryland,35903,1866.0,0.0,34037.0
3647,2020-05-14,Massachusetts,82182,5482.0,0.0,76700.0
3648,2020-05-14,Michigan,49582,4787.0,0.0,44795.0
3649,2020-05-14,Minnesota,13435,672.0,0.0,12763.0
3650,2020-05-14,Mississippi,10483,480.0,0.0,10003.0
3651,2020-05-14,Missouri,10594,566.0,0.0,10028.0
3652,2020-05-14,Montana,462,16.0,0.0,446.0
3653,2020-05-14,Nebraska,9260,103.0,0.0,9157.0
3654,2020-05-14,Nevada,6504,333.0,0.0,6171.0
3655,2020-05-14,New Hampshire,3382,151.0,0.0,3231.0
3656,2020-05-14,New Jersey,142704,9946.0,0.0,132758.0
3657,2020-05-14,New Mexico,5503,242.0,0.0,5261.0
3658,2020-05-14,New York,343051,27641.0,0.0,315410.0
3659,2020-05-14,North Carolina,16968,641.0,0.0,16327.0
3660,2020-05-14,North Dakota,1712,40.0,0.0,1672.0
3661,2020-05-14,Northern Mariana Islands,19,2.0,0.0,17.0
3662,2020-05-14,Ohio,26357,1534.0,0.0,24823.0
3663,2020-05-14,Oklahoma,4963,284.0,0.0,4679.0
3664,2020-05-14,Oregon,3479,137.0,0.0,3342.0
3665,2020-05-14,Pennsylvania,63105,4288.0,0.0,58817.0
3666,2020-05-14,Puerto Rico,2427,117.0,0.0,2310.0
3667,2020-05-14,Recovered,0,0.0,246414.0,-246414.0
3668,2020-05-14,Rhode Island,12016,468.0,0.0,11548.0
3669,2020-05-14,South Carolina,8189,371.0,0.0,7818.0
3670,2020-05-14,South Dakota,3792,43.0,0.0,3749.0
3671,2020-05-14,Tennessee,16699,287.0,0.0,16412.0
3672,2020-05-14,Texas,44480,1235.0,0.0,43245.0
3673,2020-05-14,Utah,6749,75.0,0.0,6674.0
3674,2020-05-14,Vermont,932,53.0,0.0,879.0
3675,2020-05-14,Virgin Islands,69,6.0,0.0,63.0
3676,2020-05-14,Virginia,27813,956.0,0.0,26857.0
3677,2020-05-14,Washington,17773,983.0,0.0,16790.0
3678,2020-05-14,West Virginia,1427,60.0,0.0,1367.0
3679,2020-05-14,Wisconsin,11275,434.0,0.0,10841.0
3680,2020-05-14,Wyoming,701,7.0,0.0,694.0
3681,2020-05-15,Alabama,11373,483.0,0.0,10890.0
3682,2020-05-15,Alaska,388,10.0,0.0,378.0
3683,2020-05-15,Arizona,13169,651.0,0.0,12518.0
3684,2020-05-15,Arkansas,4463,98.0,0.0,4365.0
3685,2020-05-15,California,76693,3136.0,0.0,73557.0
3686,2020-05-15,Colorado,21232,1150.0,0.0,20082.0
3687,2020-05-15,Connecticut,36085,3285.0,0.0,32800.0
3688,2020-05-15,Delaware,7373,271.0,0.0,7102.0
3689,2020-05-15,District of Columbia,6871,368.0,0.0,6503.0
3690,2020-05-15,Florida,44138,1917.0,0.0,42221.0
3691,2020-05-15,Georgia,36772,1588.0,0.0,35184.0
3692,2020-05-15,Grand Princess,103,3.0,0.0,100.0
3693,2020-05-15,Guam,154,5.0,0.0,149.0
