date,Max,Avg,Min,State
2020/3/15,53,43.9,38,Maryland
2020/3/15,42,38.4,32,Massachusetts
2020/3/15,43,32.7,24,Michigan
2020/3/15,39,31.4,21,Minnesota
2020/3/15,76,65.2,57,Mississippi 
2020/3/15,40,36.5,34,Missouri
2020/3/15,13,4.9,-2,Montana
2020/3/15,34,32.9,31,Nebraska 
2020/3/15,49,39.4,35,Nevada
2020/3/15,45,38.6,30,New Hampshire
2020/3/15,54,45,39,New Jersey
2020/3/15,60,48.3,35,New Mexico
2020/3/15,53,46.8,42,New York
2020/3/15,60,53.7,48,North Carolina
2020/3/15,32,27.9,22,North Dakota
2020/3/15,46,38.3,32,Ohio
2020/3/15,45,42,40,Oklahoma
2020/3/15,50,39.4,30,Oregon
2020/3/15,50,32.4,0,Wyoming
2020/3/15,40,31.9,26,Wisconsin
2020/3/15,40,37.8,36,West Virginia
2020/3/15,46,38.3,32,Washington
2020/3/15,52,47.3,44,Virginia
2020/3/15,34,26.2,21,Vermont
2020/3/15,64,56.1,50,Utah
2020/3/15,71,63.2,60,Texas
2020/3/15,46,43.4,41,Tennessee
2020/3/15,35,31,28,South Dakota
2020/3/15,69,60.9,57,South Carolina
2020/3/15,51,42.8,35,Rhode Island
2020/3/15,54,44.8,40,Pennsylvania
2020/3/16,83,71.4,63,Alabama
2020/3/16,38,31.6,25,Alaska
2020/3/16,78,66.8,54,Arizona 
2020/3/16,47,43.4,40, Arkansas
2020/3/16,47,43.8,41,California
2020/3/16,58,42.7,31,Colorado
2020/3/16,44,32.8,22,Connecticut 
2020/3/16,51,43.6,36,Delaware
2020/3/16,84,71.6,61,Florida
2020/3/16,58,55.6,53,Georgia
2020/3/16,78,75.3,74,Hawaii
2020/3/16,58,43.5,35,Idaho
2020/3/16,41,39.6,38,Illinois
2020/3/16,46,42.3,38,Indiana
2020/3/16,45,37.8,32,Iowa
2020/3/16,45,40.3,37,Kansas
2020/3/16,45,41.2,37,Kentucky
2020/3/16,81,69.6,58,Louisiana
2020/3/16,34,23.8,15,Maine
2020/3/16,53,45.7,38,Maryland
2020/3/16,45,31.3,25,Massachusetts
2020/3/16,46,34,21,Michigan
2020/3/16,39,35,27,Minnesota
2020/3/16,78,62.5,54,Mississippi 
2020/3/16,44,39.4,36,Missouri
2020/3/16,30,18.2,6,Montana
2020/3/16,43,38.7,34,Nebraska 
2020/3/16,46,35.4,31,Nevada
2020/3/16,40,30,21,New Hampshire
2020/3/16,45,39.3,32,New Jersey
2020/3/16,63,48.3,32,New Mexico
2020/3/16,43,39.3,34,New York
2020/3/16,58,50.9,44,North Carolina
2020/3/16,32,27.7,22,North Dakota
2020/3/16,47,39.6,31,Ohio
2020/3/16,55,49.1,44,Oklahoma
2020/3/16,60,45.8,34,Oregon
2020/3/16,48,35.6,28,Wyoming
2020/3/16,41,34.8,25,Wisconsin
2020/3/16,53,44.7,39,West Virginia
2020/3/16,55,45.2,37,Washington
2020/3/16,57,48.5,42,Virginia
2020/3/16,40,28.8,16,Vermont
2020/3/16,61,53.5,46,Utah
2020/3/16,74,67,60,Texas
2020/3/16,54,47.8,42,Tennessee
2020/3/16,34,32.2,30,South Dakota
2020/3/16,57,54.4,51,South Carolina
2020/3/16,41,33.9,27,Rhode Island
2020/3/16,53,43.2,31,Pennsylvania
2020/3/17,80,69.8,62,Alabama
2020/3/17,41,31.5,24,Alaska
2020/3/17,74,65.5,59,Arizona 
2020/3/17,57,51,47, Arkansas
2020/3/17,54,46.9,40,California
2020/3/17,58,42.2,33,Colorado
2020/3/17,50,37.9,31,Connecticut 
2020/3/17,57,47.9,42,Delaware
2020/3/17,78,70.4,63,Florida
2020/3/17,68,57,51,Georgia
2020/3/17,75,72,68,Hawaii
2020/3/17,59,48.8,42,Idaho
2020/3/17,52,43.8,39,Illinois
2020/3/17,52,44.1,36,Indiana
2020/3/17,49,41.3,30,Iowa
2020/3/17,49,44.7,42,Kansas
2020/3/17,51,44.5,41,Kentucky
2020/3/17,76,69.3,66,Louisiana
2020/3/17,38,33.6,25,Maine
2020/3/17,65,50.3,44,Maryland
2020/3/17,44,39,31,Massachusetts
2020/3/17,48,39.3,33,Michigan
2020/3/17,43,35.8,27,Minnesota
2020/3/17,81,67.8,59,Mississippi 
2020/3/17,50,43.9,41,Missouri
2020/3/17,40,23.7,10,Montana
2020/3/17,47,39.6,24,Nebraska 
2020/3/17,41,33.9,29,Nevada
2020/3/17,44,36.7,30,New Hampshire
2020/3/17,53,45.2,39,New Jersey
2020/3/17,61,49.8,39,New Mexico
2020/3/17,55,47.5,41,New York
2020/3/17,62,54.7,50,North Carolina
2020/3/17,42,29.5,14,North Dakota
2020/3/17,46,42.4,34,Ohio
2020/3/17,54,51.3,48,Oklahoma
2020/3/17,60,44.5,31,Oregon
2020/3/17,48,34.3,30,Wyoming
2020/3/17,45,37.7,28,Wisconsin
2020/3/17,49,47.4,45,West Virginia
2020/3/17,53,44.1,35,Washington
2020/3/17,67,54.3,42,Virginia
2020/3/17,43,39.6,34,Vermont
2020/3/17,65,54.3,42,Utah
2020/3/17,80,72.1,67,Texas
2020/3/17,56,51.8,50,Tennessee
2020/3/17,41,35,28,South Dakota
2020/3/17,71,60.4,53,South Carolina
2020/3/17,48,41.1,35,Rhode Island
2020/3/17,57,48.3,41,Pennsylvania
2020/3/18,82,69.7,61,Alabama
2020/3/18,39,32.9,24,Alaska
2020/3/18,68,57.9,50,Arizona 
2020/3/18,70,57.7,50, Arkansas
2020/3/18,53,48,42,California
2020/3/18,65,50.4,37,Colorado
2020/3/18,55,44.8,33,Connecticut 
2020/3/18,57,47,37,Delaware
2020/3/18,84,70.4,63,Florida
2020/3/18,77,64.5,57,Georgia
2020/3/18,79,72.5,69,Hawaii
2020/3/18,49,41.2,37,Idaho
2020/3/18,51,47.4,41,Illinois
2020/3/18,52,45.9,40,Indiana
2020/3/18,49,44.6,41,Iowa
2020/3/18,63,54.6,48,Kansas
2020/3/18,62,52.8,39,Kentucky
2020/3/18,83,71,64,Louisiana
2020/3/18,46,38.1,34,Maine
2020/3/18,55,49.6,42,Maryland
2020/3/18,49,42.9,37,Massachusetts
2020/3/18,47,37.3,29,Michigan
2020/3/18,44,39.7,37,Minnesota
2020/3/18,80,71.7,66,Mississippi 
2020/3/18,60,50.8,44,Missouri
2020/3/18,37,27,22,Montana
2020/3/18,54,47.1,43,Nebraska 
2020/3/18,39,33.2,31,Nevada
2020/3/18,54,44.4,34,New Hampshire
2020/3/18,56,46,36,New Jersey
2020/3/18,56,43.4,28,New Mexico
2020/3/18,53,47.6,44,New York
2020/3/18,68,55.4,46,North Carolina
2020/3/18,35,32.2,25,North Dakota
2020/3/18,55,45.6,28,Ohio
2020/3/18,74,61.6,54,Oklahoma
2020/3/18,58,46.5,38,Oregon
2020/3/18,57,39.7,30,Wyoming
2020/3/18,40,35.5,32,Wisconsin
2020/3/18,68,54.8,45,West Virginia
2020/3/18,55,45.2,36,Washington
2020/3/18,59,53.6,50,Virginia
2020/3/18,46,38.8,33,Vermont
2020/3/18,52,46,39,Utah
2020/3/18,82,74.2,70,Texas
2020/3/18,68,61.6,50,Tennessee
2020/3/18,48,37.3,27,South Dakota
2020/3/18,74,62.5,55,South Carolina
2020/3/18,52,43.6,35,Rhode Island
2020/3/18,56,47.4,33,Pennsylvania
2020/3/19,84,72.7,63,Alabama
2020/3/19,51,36.4,26,Alaska
2020/3/19,63,56.5,50,Arizona 
2020/3/19,75,70.3,62, Arkansas
2020/3/19,59,44,33,California
2020/3/19,41,32,22,Colorado
2020/3/19,45,40.9,37,Connecticut 
2020/3/19,56,49.4,44,Delaware
2020/3/19,83,67.7,59,Florida
2020/3/19,80,65.6,59,Georgia
2020/3/19,76,73.1,69,Hawaii
2020/3/19,55,42.9,30,Idaho
2020/3/19,68,55.6,48,Illinois
2020/3/19,65,54.7,49,Indiana
2020/3/19,64,49.2,38,Iowa
2020/3/19,75,63.6,50,Kansas
2020/3/19,70,63.4,60,Kentucky
2020/3/19,84,75.3,70,Louisiana
2020/3/19,40,36.7,34,Maine
2020/3/19,64,53.7,48,Maryland
2020/3/19,42,40.6,39,Massachusetts
2020/3/19,54,38.7,27,Michigan
2020/3/19,40,38.3,33,Minnesota
2020/3/19,83,74.4,70,Mississippi 
2020/3/19,70,61.9,56,Missouri
2020/3/19,30,27,25,Montana
2020/3/19,58,49.2,33,Nebraska 
2020/3/19,46,34.1,26,Nevada
2020/3/19,44,38.9,34,New Hampshire
2020/3/19,51,44.4,39,New Jersey
2020/3/19,48,39.7,30,New Mexico
2020/3/19,52,46.2,42,New York
2020/3/19,80,68.7,59,North Carolina
2020/3/19,24,18.2,13,North Dakota
2020/3/19,65,54,44,Ohio
2020/3/19,77,64.7,59,Oklahoma
2020/3/19,63,47.1,32,Oregon
2020/3/19,35,29.1,19,Wyoming
2020/3/19,46,42.3,38,Wisconsin
2020/3/19,70,65.8,60,West Virginia
2020/3/19,61,48.1,38,Washington
2020/3/19,82,62.3,50,Virginia
2020/3/19,50,43,35,Vermont
2020/3/19,47,42,38,Utah
2020/3/19,81,74.1,69,Texas
2020/3/19,78,69.6,63,Tennessee
2020/3/19,38,29.6,17,South Dakota
2020/3/19,85,72.2,63,South Carolina
2020/3/19,48,43.7,41,Rhode Island
2020/3/19,53,48.5,45,Pennsylvania
2020/3/20,87,73,63,Alabama
2020/3/20,46,36.1,25,Alaska
2020/3/20,71,60.5,49,Arizona 
2020/3/20,70,60.1,48, Arkansas
2020/3/20,63,51.4,38,California
2020/3/20,28,20.5,16,Colorado
2020/3/20,65,50.5,41,Connecticut 
2020/3/20,79,61.1,51,Delaware
2020/3/20,85,71.7,60,Florida
2020/3/20,82,70.7,63,Georgia
2020/3/20,79,74.1,68,Hawaii
2020/3/20,59,49.8,41,Idaho
2020/3/20,64,45.2,35,Illinois
2020/3/20,67,54.9,32,Indiana
2020/3/20,37,30.7,23,Iowa
2020/3/20,47,35.6,29,Kansas
2020/3/20,71,63.5,44,Kentucky
2020/3/20,84,73.3,65,Louisiana
2020/3/20,51,39.9,33,Maine
2020/3/20,82,62.7,53,Maryland
2020/3/20,67,52.5,39,Massachusetts
2020/3/20,61,43.6,26,Michigan
2020/3/20,33,27.5,20,Minnesota
2020/3/20,83,68.1,63,Mississippi 
2020/3/20,62,42.7,31,Missouri
2020/3/20,49,31.9,18,Montana
2020/3/20,33,25.7,18,Nebraska 
2020/3/20,49,38.4,27,Nevada
2020/3/20,68,47.3,39,New Hampshire
2020/3/20,78,58,46,New Jersey
2020/3/20,47,37.8,30,New Mexico
2020/3/20,77,56,47,New York
2020/3/20,85,75,66,North Carolina
2020/3/20,27,17.5,8,North Dakota
2020/3/20,70,58.7,42,Ohio
2020/3/20,60,43.7,36,Oklahoma
2020/3/20,65,49.7,36,Oregon
2020/3/20,19,17.1,15,Wyoming
2020/3/20,39,34.1,27,Wisconsin
2020/3/20,73,68,54,West Virginia
2020/3/20,61,50.7,41,Washington
2020/3/20,88,77.1,68,Virginia
2020/3/20,64,49.9,43,Vermont
2020/3/20,46,41.2,37,Utah
2020/3/20,73,62.3,53,Texas
2020/3/20,73,65.8,49,Tennessee
2020/3/20,29,19.3,9,South Dakota
2020/3/20,86,75.3,65,South Carolina
2020/3/20,65,51.4,42,Rhode Island
2020/3/20,76,57,50,Pennsylvania
2020/3/21,76,67.7,57,Alabama
2020/3/21,40,35.9,29,Alaska
2020/3/21,73,64.1,53,Arizona 
2020/3/21,53,47,43, Arkansas
2020/3/21,65,52.3,40,California
2020/3/21,43,26.5,12,Colorado
2020/3/21,51,42.7,31,Connecticut 
2020/3/21,66,51,41,Delaware
2020/3/21,84,71,63,Florida
2020/3/21,73,64.3,55,Georgia
2020/3/21,82,75.5,69,Hawaii
2020/3/21,59,47.3,36,Idaho
2020/3/21,38,33.9,30,Illinois
2020/3/21,35,32.1,30,Indiana
2020/3/21,43,35.2,29,Iowa
2020/3/21,50,35.8,23,Kansas
2020/3/21,43,36.9,34,Kentucky
2020/3/21,68,64.9,61,Louisiana
2020/3/21,47,34.8,23,Maine
2020/3/21,67,52.6,46,Maryland
2020/3/21,57,42.8,33,Massachusetts
2020/3/21,33,26,22,Michigan
2020/3/21,36,28,20,Minnesota
2020/3/21,63,56.7,53,Mississippi 
2020/3/21,48,37.6,27,Missouri
2020/3/21,54,39.2,23,Montana
2020/3/21,48,33.5,20,Nebraska 
2020/3/21,53,42.3,32,Nevada
2020/3/21,54,41.3,31,New Hampshire
2020/3/21,66,48.4,41,New Jersey
2020/3/21,56,42.1,32,New Mexico
2020/3/21,67,48.5,42,New York
2020/3/21,72,63.3,51,North Carolina
2020/3/21,40,28.6,20,North Dakota
2020/3/21,38,33.9,30,Ohio
2020/3/21,54,42.6,32,Oklahoma
2020/3/21,60,46.8,35,Oregon
2020/3/21,48,31.4,14,Wyoming
2020/3/21,35,27.7,20,Wisconsin
2020/3/21,52,42,39,West Virginia
2020/3/21,55,46.5,40,Washington
2020/3/21,66,54.6,49,Virginia
2020/3/21,39,29.3,24,Vermont
2020/3/21,52,43.5,33,Utah
2020/3/21,55,52.5,49,Texas
2020/3/21,50,46.1,40,Tennessee
2020/3/21,53,34.5,19,South Dakota
2020/3/21,84,73.2,66,South Carolina
2020/3/21,60,46.4,35,Rhode Island
2020/3/21,61,46,39,Pennsylvania
2020/3/22,70,59.4,53,Alabama
2020/3/22,49,37.6,32,Alaska
2020/3/22,73,64.8,55,Arizona 
2020/3/22,49,46.9,44, Arkansas
2020/3/22,68,54.5,40,California
2020/3/22,51,39.9,31,Colorado
2020/3/22,41,32.7,24,Connecticut 
2020/3/22,48,40.8,34,Delaware
2020/3/22,83,73.5,64,Florida
2020/3/22,63,55.5,47,Georgia
2020/3/22,82,76.3,73,Hawaii
2020/3/22,60,47,33,Idaho
2020/3/22,34,31.8,27,Illinois
2020/3/22,38,33.8,28,Indiana
2020/3/22,37,33.3,32,Iowa
2020/3/22,48,43.6,38,Kansas
2020/3/22,50,39.1,29,Kentucky
2020/3/22,78,66.8,59,Louisiana
2020/3/22,34,25.4,16,Maine
2020/3/22,52,44.2,37,Maryland
2020/3/22,32,29.9,26,Massachusetts
2020/3/22,39,29.3,18,Michigan
2020/3/22,43,36.6,30,Minnesota
2020/3/22,73,60.5,51,Mississippi 
2020/3/22,38,35.7,33,Missouri
2020/3/22,53,36.8,28,Montana
2020/3/22,45,42,32,Nebraska 
2020/3/22,56,43.4,29,Nevada
2020/3/22,41,31.3,23,New Hampshire
2020/3/22,44,37.8,32,New Jersey
2020/3/22,57,43.5,29,New Mexico
2020/3/22,43,38.4,35,New York
2020/3/22,57,51.2,47,North Carolina
2020/3/22,46,31.9,20,North Dakota
2020/3/22,45,36.1,26,Ohio
2020/3/22,54,48.8,44,Oklahoma
2020/3/22,63,47.2,33,Oregon
2020/3/22,48,38,31,Wyoming
2020/3/22,36,31,26,Wisconsin
2020/3/22,57,45.7,32,West Virginia
2020/3/22,57,46.3,39,Washington
2020/3/22,55,49.1,45,Virginia
2020/3/22,33,25.6,18,Vermont
2020/3/22,56,46.5,39,Utah
2020/3/22,68,61.3,55,Texas
2020/3/22,60,49.5,39,Tennessee
2020/3/22,48,35.7,25,South Dakota
2020/3/22,66,57.7,51,South Carolina
2020/3/22,41,33.4,27,Rhode Island
2020/3/22,50,39.8,29,Pennsylvania
2020/3/23,81,69.7,61,Alabama
2020/3/23,40,34.4,24,Alaska
2020/3/23,77,67.2,59,Arizona 
2020/3/23,61,54.2,48, Arkansas
2020/3/23,62,53.5,47,California
2020/3/23,57,44.5,31,Colorado
2020/3/23,35,32.6,31,Connecticut 
2020/3/23,47,43.2,37,Delaware
2020/3/23,84,69.2,61,Florida
2020/3/23,63,56.5,52,Georgia
2020/3/23,81,75.5,72,Hawaii
2020/3/23,57,49.4,43,Idaho
2020/3/23,40,35.3,33,Illinois
2020/3/23,43,38.5,37,Indiana
2020/3/23,46,39.6,33,Iowa
2020/3/23,53,47.9,45,Kansas
2020/3/23,52,47.5,41,Kentucky
2020/3/23,85,73.7,69,Louisiana
2020/3/23,36,28.9,18,Maine
2020/3/23,47,43.3,40,Maryland
2020/3/23,41,34.7,28,Massachusetts
2020/3/23,38,32.1,30,Michigan
2020/3/23,43,35.2,32,Minnesota
2020/3/23,76,70.7,66,Mississippi 
2020/3/23,49,42,37,Missouri
2020/3/23,59,43,32,Montana
2020/3/23,52,46.5,42,Nebraska 
2020/3/23,53,44.1,33,Nevada
2020/3/23,38,32.6,27,New Hampshire
2020/3/23,42,38.7,36,New Jersey
2020/3/23,62,49.3,38,New Mexico
2020/3/23,42,39.2,37,New York
2020/3/23,50,47,44,North Carolina
2020/3/23,56,39.9,27,North Dakota
2020/3/23,47,44.1,42,Ohio
2020/3/23,66,55.4,50,Oklahoma
2020/3/23,52,44.9,42,Oregon
2020/3/23,54,40.3,27,Wyoming
2020/3/23,44,36.7,29,Wisconsin
2020/3/23,56,51,47,West Virginia
2020/3/23,49,44,42,Washington
2020/3/23,49,45.3,43,Virginia
2020/3/23,39,31.3,20,Vermont
2020/3/23,55,48,41,Utah
2020/3/23,82,71.4,65,Texas
2020/3/23,60,55.1,51,Tennessee
2020/3/23,58,35,20,South Dakota
2020/3/23,58,52.3,49,South Carolina
2020/3/23,41,36,29,Rhode Island
2020/3/23,43,39.4,36,Pennsylvania
2020/3/24,85,74.6,68,Alabama
2020/3/24,43,31.2,21,Alaska
2020/3/24,77,66.9,55,Arizona 
2020/3/24,78,59.8,54, Arkansas
2020/3/24,57,49.2,42,California
2020/3/24,62,47,32,Colorado
2020/3/24,51,39.5,33,Connecticut 
2020/3/24,57,47.8,40,Delaware
2020/3/24,88,68.9,62,Florida
2020/3/24,77,65.3,60,Georgia
2020/3/24,79,74.4,71,Hawaii
2020/3/24,48,42.6,39,Idaho
2020/3/24,44,40.9,37,Illinois
2020/3/24,49,42.4,37,Indiana
2020/3/24,51,43.3,40,Iowa
2020/3/24,57,50.5,46,Kansas
2020/3/24,54,46.6,39,Kentucky
2020/3/24,84,75.3,69,Louisiana
2020/3/24,43,33.6,30,Maine
2020/3/24,57,48.3,40,Maryland
2020/3/24,48,40,34,Massachusetts
2020/3/24,44,37.8,28,Michigan
2020/3/24,49,41.8,36,Minnesota
2020/3/24,81,71.1,64,Mississippi 
2020/3/24,47,42.1,40,Missouri
2020/3/24,59,43.4,33,Montana
2020/3/24,58,47.7,43,Nebraska 
2020/3/24,52,42.2,35,Nevada
2020/3/24,46,39.4,34,New Hampshire
2020/3/24,55,43.6,35,New Jersey
2020/3/24,61,46.5,32,New Mexico
2020/3/24,53,44,37,New York
2020/3/24,55,51.9,50,North Carolina
2020/3/24,59,42.2,33,North Dakota
2020/3/24,49,44.4,41,Ohio
2020/3/24,67,60.9,51,Oklahoma
2020/3/24,48,41.8,38,Oregon
2020/3/24,57,44.9,31,Wyoming
2020/3/24,48,42.3,37,Wisconsin
2020/3/24,61,51.2,40,West Virginia
2020/3/24,49,43.2,39,Washington
2020/3/24,58,49.2,40,Virginia
2020/3/24,40,33.5,28,Vermont
2020/3/24,57,49.7,44,Utah
2020/3/24,91,73,60,Texas
2020/3/24,63,56.1,47,Tennessee
2020/3/24,66,45.5,33,South Dakota
2020/3/24,61,58.7,56,South Carolina
2020/3/24,51,41.3,36,Rhode Island
2020/3/24,54,46.4,41,Pennsylvania
2020/3/25,86,74.2,65,Alabama
2020/3/25,39,32.9,23,Alaska
2020/3/25,76,66.7,56,Arizona 
2020/3/25,63,54.8,50, Arkansas
2020/3/25,57,47,39,California
2020/3/25,66,51.4,40,Colorado
2020/3/25,45,37.8,30,Connecticut 
2020/3/25,48,45.1,42,Delaware
2020/3/25,88,75.8,70,Florida
2020/3/25,73,65.9,60,Georgia
2020/3/25,79,73.1,68,Hawaii
2020/3/25,48,39.7,34,Idaho
2020/3/25,58,44.4,40,Illinois
2020/3/25,61,41.6,32,Indiana
2020/3/25,58,48.4,41,Iowa
2020/3/25,74,54.1,47,Kansas
2020/3/25,59,48,41,Kentucky
2020/3/25,85,75.2,69,Louisiana
2020/3/25,45,35,24,Maine
2020/3/25,49,46.3,44,Maryland
2020/3/25,42,39.9,37,Massachusetts
2020/3/25,55,41.7,31,Michigan
2020/3/25,47,42.6,38,Minnesota
2020/3/25,81,69.7,62,Mississippi 
2020/3/25,62,48,42,Missouri
2020/3/25,45,15.8,0,Montana
2020/3/25,75,54.1,43,Nebraska 
2020/3/25,42,35.8,32,Nevada
2020/3/25,45,39,34,New Hampshire
2020/3/25,45,42.4,39,New Jersey
2020/3/25,63,50.5,37,New Mexico
2020/3/25,45,42.8,41,New York
2020/3/25,55,50.1,46,North Carolina
2020/3/25,37,30.8,25,North Dakota
2020/3/25,62,49.6,38,Ohio
2020/3/25,83,62.9,46,Oklahoma
2020/3/25,52,40.6,35,Oregon
2020/3/25,55,43.2,32,Wyoming
2020/3/25,52,42.8,36,Wisconsin
2020/3/25,54,48.9,43,West Virginia
2020/3/25,49,42,39,Washington
2020/3/25,50,47.3,45,Virginia
2020/3/25,46,36.1,24,Vermont
2020/3/25,45,37.3,33,Utah
2020/3/25,88,68,54,Texas
2020/3/25,61,53.6,48,Tennessee
2020/3/25,45,33.6,31,South Dakota
2020/3/25,73,64.6,61,South Carolina
2020/3/25,44,40.7,37,Rhode Island
2020/3/25,46,43.7,39,Pennsylvania
2020/3/26,87,72.2,57,Alabama
2020/3/26,43,37.2,34,Alaska
2020/3/26,69,63.4,59,Arizona 
2020/3/26,88,68.6,49, Arkansas
2020/3/26,60,47.3,35,California
2020/3/26,51,39.7,33,Colorado
2020/3/26,58,44.4,30,Connecticut 
2020/3/26,59,46.9,35,Delaware
2020/3/26,87,73.3,63,Florida
2020/3/26,79,65.2,53,Georgia
2020/3/26,78,73.6,70,Hawaii
2020/3/26,47,36.5,26,Idaho
2020/3/26,59,52,42,Illinois
2020/3/26,65,54.8,45,Indiana
2020/3/26,58,49.5,44,Iowa
2020/3/26,63,57.2,49,Kansas
2020/3/26,73,59,42,Kentucky
2020/3/26,87,75.7,68,Louisiana
2020/3/26,51,39.1,27,Maine
2020/3/26,61,49.7,36,Maryland
2020/3/26,45,39.6,32,Massachusetts
2020/3/26,53,48.2,43,Michigan
2020/3/26,51,40.8,30,Minnesota
2020/3/26,87,72.8,57,Mississippi 
2020/3/26,77,59.1,50,Missouri
2020/3/26,43,5.1,0,Montana
2020/3/26,56,46.9,41,Nebraska 
2020/3/26,40,32.9,29,Nevada
2020/3/26,55,42.7,32,New Hampshire
2020/3/26,58,45.6,33,New Jersey
2020/3/26,61,55.3,50,New Mexico
2020/3/26,58,47,39,New York
2020/3/26,61,52.2,48,North Carolina
2020/3/26,48,34.4,21,North Dakota
2020/3/26,68,55.7,44,Ohio
2020/3/26,92,74.6,58,Oklahoma
2020/3/26,49,41.8,34,Oregon
2020/3/26,56,38.6,27,Wyoming
2020/3/26,45,42.4,37,Wisconsin
2020/3/26,74,55.5,35,West Virginia
2020/3/26,48,43.6,39,Washington
2020/3/26,57,47.7,41,Virginia
2020/3/26,56,44.6,33,Vermont
2020/3/26,43,34.8,31,Utah
2020/3/26,87,75,67,Texas
2020/3/26,82,64.8,44,Tennessee
2020/3/26,36,33.5,30,South Dakota
2020/3/26,71,58.9,50,South Carolina
2020/3/26,57,43.4,34,Rhode Island
2020/3/26,59,48.5,42,Pennsylvania
2020/3/27,88,73.8,62,Alabama
2020/3/27,37,33.2,28,Alaska
2020/3/27,65,58,53,Arizona 
2020/3/27,77,72.2,67, Arkansas
2020/3/27,61,50,37,California
2020/3/27,43,34.4,30,Colorado
2020/3/27,63,53.1,45,Connecticut 
2020/3/27,68,57.5,49,Delaware
2020/3/27,86,70.4,62,Florida
2020/3/27,85,72.2,61,Georgia
2020/3/27,78,72.2,69,Hawaii
2020/3/27,49,39,27,Idaho
2020/3/27,63,54,47,Illinois
2020/3/27,60,55,52,Indiana
2020/3/27,49,46.8,44,Iowa
2020/3/27,61,55.4,52,Kansas
2020/3/27,77,67.3,55,Kentucky
2020/3/27,86,76.3,70,Louisiana
2020/3/27,50,42.5,36,Maine
2020/3/27,65,58,47,Maryland
2020/3/27,61,52.4,43,Massachusetts
2020/3/27,51,41.3,35,Michigan
2020/3/27,59,47.7,38,Minnesota
2020/3/27,86,75.1,68,Mississippi 
2020/3/27,79,62.2,50,Missouri
2020/3/27,44,22.5,0,Montana
2020/3/27,49,47.3,45,Nebraska 
2020/3/27,52,37.4,22,Nevada
2020/3/27,60,50.7,42,New Hampshire
2020/3/27,68,56,48,New Jersey
2020/3/27,54,45.8,32,New Mexico
2020/3/27,67,57.5,51,New York
2020/3/27,81,65.4,52,North Carolina
2020/3/27,58,42.9,29,North Dakota
2020/3/27,58,54,51,Ohio
2020/3/27,78,71.4,64,Oklahoma
2020/3/27,50,45.3,42,Oregon
2020/3/27,35,32,30,Wyoming
2020/3/27,55,44.1,34,Wisconsin
2020/3/27,75,65.4,57,West Virginia
2020/3/27,50,46,43,Washington
2020/3/27,70,61.6,50,Virginia
2020/3/27,52,42.5,32,Vermont
2020/3/27,44,37.1,28,Utah
2020/3/27,88,75.9,68,Texas
2020/3/27,84,75.5,65,Tennessee
2020/3/27,53,38.5,33,South Dakota
2020/3/27,87,70,58,South Carolina
2020/3/27,65,53.9,44,Rhode Island
2020/3/27,65,54.7,48,Pennsylvania
2020/3/28,88,76.1,68,Alabama
2020/3/28,30,27.8,26,Alaska
2020/3/28,70,59.4,47,Arizona 
2020/3/28,76,68.7,55, Arkansas
2020/3/28,56,51.6,47,California
2020/3/28,49,38.3,28,Colorado
2020/3/28,51,41.8,30,Connecticut 
2020/3/28,55,50.3,48,Delaware
2020/3/28,87,71.3,62,Florida
2020/3/28,84,73.9,66,Georgia
2020/3/28,82,74.4,68,Hawaii
2020/3/28,57,46.1,36,Idaho
2020/3/28,71,65.5,60,Illinois
2020/3/28,73,65.2,56,Indiana
2020/3/28,68,50.3,40,Iowa
2020/3/28,69,56.7,46,Kansas
2020/3/28,78,71,65,Kentucky
2020/3/28,88,78.5,73,Louisiana
2020/3/28,53,41.8,30,Maine
2020/3/28,59,53.4,50,Maryland
2020/3/28,48,44.2,38,Massachusetts
2020/3/28,49,44.3,41,Michigan
2020/3/28,48,43.5,39,Minnesota
2020/3/28,86,76.7,70,Mississippi 
2020/3/28,75,66.4,56,Missouri
2020/3/28,53,43.3,34,Montana
2020/3/28,55,47.6,42,Nebraska 
2020/3/28,51,40.2,29,Nevada
2020/3/28,55,45.6,32,New Hampshire
2020/3/28,51,46.8,44,New Jersey
2020/3/28,53,38.9,27,New Mexico
2020/3/28,51,46.4,45,New York
2020/3/28,88,75,63,North Carolina
2020/3/28,57,41.4,29,North Dakota
2020/3/28,75,62.7,54,Ohio
2020/3/28,69,63.2,52,Oklahoma
2020/3/28,52,48.9,46,Oregon
2020/3/28,41,32.8,28,Wyoming
2020/3/28,50,44.5,41,Wisconsin
2020/3/28,86,72.7,60,West Virginia
2020/3/28,53,49,46,Washington
2020/3/28,77,63.7,56,Virginia
2020/3/28,54,42.1,26,Vermont
2020/3/28,47,37.4,32,Utah
2020/3/28,78,70.5,51,Texas
2020/3/28,81,75.4,71,Tennessee
2020/3/28,57,44.2,32,South Dakota
2020/3/28,87,76.4,66,South Carolina
2020/3/28,52,43.9,33,Rhode Island
2020/3/28,52,48.2,45,Pennsylvania
2020/3/29,79,73.6,64,Alabama
2020/3/29,27,24,23,Alaska
2020/3/29,76,65.3,53,Arizona 
2020/3/29,73,59.5,48, Arkansas
2020/3/29,63,54.7,50,California
2020/3/29,54,41.1,30,Colorado
2020/3/29,47,44.2,40,Connecticut 
2020/3/29,55,50.9,48,Delaware
2020/3/29,87,73.6,66,Florida
2020/3/29,78,72.1,67,Georgia
